Client_ID,Status,Days_To_First_Engagement,Days_To_First_Engagement_Num,Completed_Flag,Churned_Flag,Checkin_Rate_Pct,Goal_Achieved,Goal_Achieved_Flag,Engagement_Threshold_Group
C1792,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1793,Inactive,3,3,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1794,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1795,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1796,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1797,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C1798,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1799,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1800,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1801,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1802,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1803,Ghost,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1804,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1805,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1806,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C1807,Completed,7,7,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C1808,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1809,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1810,Inactive,5,5,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C1811,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1812,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C1813,Ghost,5,5,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1814,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1815,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1816,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1817,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C1818,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1819,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1820,Inactive,7,7,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C1821,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1822,Ghost,0,0,0,1,0.0,No,0,Engaged Within 3 Days
C1823,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C1824,Completed,7,7,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C1825,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1826,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1827,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1828,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1829,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1830,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1831,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C1832,Ghost,0,0,0,1,7.1,No,0,Engaged Within 3 Days
C1833,Quit,0,0,0,1,7.1,No,0,Engaged Within 3 Days
C1834,Completed,7,7,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C1835,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1836,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1837,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1838,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1839,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1840,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1841,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1842,Inactive,0,0,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1843,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1844,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1845,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1846,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1847,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1848,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1849,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1850,Quit,3,3,0,1,21.4,No,0,Engaged Within 3 Days
C1851,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1852,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1853,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1854,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C1855,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C1856,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1857,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1858,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1859,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1860,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C1861,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1862,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1863,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1864,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1865,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C1866,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1867,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1868,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1869,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1870,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1871,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C1872,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1873,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1874,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1875,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1876,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1877,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1878,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1879,Quit,3,3,0,1,7.1,No,0,Engaged Within 3 Days
C1880,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1881,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1882,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1883,Quit,7,7,0,1,14.3,No,0,Did Not Engage Within 3 Days
C1884,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C1885,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1886,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1887,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1888,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1889,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C1890,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1891,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1892,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1893,Quit,0,0,0,1,7.1,No,0,Engaged Within 3 Days
C1894,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1895,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C1896,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1897,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1898,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1899,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C1900,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C1901,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1902,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1903,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1904,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1905,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1906,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1907,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C1908,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C1909,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C1910,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1911,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1912,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C1913,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1914,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1915,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1916,Quit,3,3,0,1,14.3,No,0,Engaged Within 3 Days
C1917,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1918,Quit,1,1,0,1,14.3,No,0,Engaged Within 3 Days
C1919,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1920,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1921,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1922,Inactive,3,3,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1923,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C1924,Inactive,2,2,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C1925,Completed,5,5,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C1926,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1927,Inactive,3,3,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C1928,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1929,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1930,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1931,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1932,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1933,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1934,Completed,5,5,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C1935,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1936,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1937,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C1938,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1939,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1940,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1941,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1942,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1943,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1944,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1945,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1946,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1947,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C1948,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C1949,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C1950,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1951,Inactive,2,2,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C1952,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1953,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1954,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1955,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1956,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1957,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C1958,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C1959,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C1960,Ghost,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C1961,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C1962,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1963,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1964,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C1965,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1966,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C1967,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1968,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C1969,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C1970,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1971,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C1972,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C1973,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C1974,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1975,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1976,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1977,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C1978,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1979,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1980,Ghost,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C1981,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C1982,Inactive,0,0,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C1983,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C1984,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C1985,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C1986,Inactive,1,1,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C1987,Quit,5,5,0,1,14.3,No,0,Did Not Engage Within 3 Days
C1988,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1989,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C1990,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1991,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C1992,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C1993,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C1994,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C1995,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C1996,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C1997,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C1998,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C1999,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2000,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2001,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2002,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2003,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2004,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2005,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2006,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C2007,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2008,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2009,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2010,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2011,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2012,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2013,Inactive,0,0,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2014,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2015,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C2016,Quit,7,7,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2017,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2018,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2019,Ghost,0,0,0,1,0.0,No,0,Engaged Within 3 Days
C2020,Inactive,7,7,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C2021,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2022,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2023,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2024,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2025,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2026,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2027,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2028,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2029,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2030,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2031,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2032,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2033,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2034,Completed,5,5,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C2035,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2036,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2037,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2038,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2039,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2040,Ghost,3,3,0,1,0.0,No,0,Engaged Within 3 Days
C2041,Inactive,1,1,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C2042,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C2043,Completed,7,7,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2044,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2045,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2046,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2047,Inactive,5,5,0,1,14.3,Ongoing,0,Did Not Engage Within 3 Days
C2048,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2049,Ghost,0,0,0,1,7.1,No,0,Engaged Within 3 Days
C2050,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2051,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2052,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2053,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2054,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2055,Completed,7,7,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C2056,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2057,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2058,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2059,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2060,Completed,7,7,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2061,Ghost,0,0,0,1,0.0,No,0,Engaged Within 3 Days
C2062,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2063,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2064,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2065,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2066,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2067,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2068,Ghost,2,2,0,1,0.0,No,0,Engaged Within 3 Days
C2069,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2070,Quit,0,0,0,1,21.4,No,0,Engaged Within 3 Days
C2071,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2072,Inactive,7,7,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C2073,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2074,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2075,Quit,1,1,0,1,21.4,No,0,Engaged Within 3 Days
C2076,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2077,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2078,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2079,Ghost,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2080,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2081,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2082,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2083,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2084,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2085,Inactive,7,7,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2086,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2087,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2088,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2089,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2090,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2091,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2092,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2093,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2094,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2095,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2096,Inactive,0,0,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C2097,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2098,Quit,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2099,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2100,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2101,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2102,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2103,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2104,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2105,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2106,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2107,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2108,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2109,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2110,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2111,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2112,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2113,Inactive,7,7,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2114,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C2115,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2116,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2117,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2118,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2119,Inactive,5,5,0,1,28.6,Ongoing,0,Did Not Engage Within 3 Days
C2120,Inactive,3,3,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2121,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2122,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2123,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2124,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2125,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2126,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2127,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2128,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2129,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2130,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2131,Completed,5,5,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2132,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2133,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2134,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2135,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2136,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2137,Quit,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2138,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2139,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2140,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2141,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2142,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2143,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2144,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2145,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2146,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2147,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2148,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2149,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2150,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
