Client_ID,Age,Gender,Country,Goal_Type,Lead_Source,Goal_Achieved,Checkin_Rate_Pct,Progress_Photos_Shared,Second_Round,Referred_Someone,Goal_Achieved_Score,Checkin_Score,Progress_Photos_Score,Second_Round_Score,Referral_Score,Superfan_Score,Superfan_Score_Rounded,Superfan_Segment
C0736,25,Male,Nepal,Weight Gain,TikTok,Ongoing,14.3,No,No,1,0,0.29,0,0,2,2.29,2,At Risk
C0737,25,Male,Australia,Weight Gain,Instagram,No,7.1,Yes,No,0,0,0.14,1,0,0,1.14,1,At Risk
C0738,38,Female,UAE,Body Transformation,Referral,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0739,41,Male,Australia,Body Transformation,TikTok,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C0740,34,Female,USA,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0741,19,Female,Nepal,Body Transformation,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0742,20,Female,USA,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0743,32,Female,Nepal,Weight Loss,Referral,No,7.1,No,No,1,0,0.14,0,0,2,2.14,2,At Risk
C0744,51,Female,Australia,Weight Loss,Referral,Yes,92.9,Yes,Yes,0,3,1.86,1,2,0,7.86,8,Happy
C0745,48,Male,USA,Weight Gain,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0746,27,Female,Australia,Body Transformation,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C0747,59,Male,Australia,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0748,35,Male,Canada,Weight Loss,Instagram,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C0749,26,Female,Australia,Body Transformation,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0750,37,Female,USA,Body Transformation,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0751,34,Male,Australia,Weight Gain,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0752,55,Female,Australia,Body Transformation,Referral,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C0753,35,Male,USA,Weight Loss,Instagram,Partial,85.7,No,No,1,1,1.71,0,0,2,4.71,5,Neutral
C0754,47,Female,Canada,Weight Loss,Instagram,Ongoing,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C0755,51,Female,UAE,Body Transformation,Referral,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0756,19,Female,Nepal,Weight Loss,Referral,Yes,100.0,No,No,1,3,2.0,0,0,2,7.0,7,Happy
C0757,40,Female,UAE,Weight Gain,Referral,Partial,85.7,Yes,Yes,0,1,1.71,1,2,0,5.71,6,Happy
C0758,30,Female,Nepal,Body Transformation,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0759,29,Female,USA,Body Transformation,Referral,Ongoing,14.3,No,No,1,0,0.29,0,0,2,2.29,2,At Risk
C0760,45,Female,Australia,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0761,34,Male,Nepal,Weight Loss,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0762,29,Female,Australia,Weight Loss,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0763,29,Male,Australia,Weight Loss,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C0764,20,Female,Australia,Weight Gain,Instagram,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0765,45,Female,Nepal,Weight Loss,Referral,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C0766,33,Female,Nepal,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0767,27,Female,Nepal,Weight Gain,TikTok,Partial,78.6,No,No,0,1,1.57,0,0,0,2.57,3,At Risk
C0768,30,Male,Nepal,Weight Gain,TikTok,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C0769,34,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0770,33,Female,Australia,Weight Loss,Instagram,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C0771,23,Male,USA,Weight Loss,Referral,Partial,85.7,Yes,Yes,0,1,1.71,1,2,0,5.71,6,Happy
C0772,47,Female,Australia,Weight Loss,Instagram,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0773,32,Female,Nepal,Weight Gain,Referral,Partial,78.6,No,No,1,1,1.57,0,0,2,4.57,5,Neutral
C0774,24,Male,USA,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C0775,29,Female,USA,Weight Loss,TikTok,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C0776,34,Female,Nepal,Weight Gain,Referral,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C0777,46,Female,Nepal,Weight Loss,Referral,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0778,34,Female,USA,Weight Gain,Referral,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0779,32,Male,Australia,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0780,22,Female,Australia,Weight Loss,Referral,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0781,36,Female,Nepal,Weight Loss,TikTok,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C0782,42,Female,Other,Body Transformation,TikTok,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C0783,44,Female,USA,Body Transformation,TikTok,No,7.1,No,No,1,0,0.14,0,0,2,2.14,2,At Risk
C0784,59,Female,Australia,Body Transformation,Other,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C0785,35,Female,Other,Body Transformation,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0786,34,Female,Canada,Weight Loss,Referral,No,14.3,No,Yes,1,0,0.29,0,2,2,4.29,4,Neutral
C0787,27,Female,Nepal,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0788,30,Female,Canada,Body Transformation,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0789,48,Female,Nepal,Weight Loss,TikTok,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C0790,29,Male,Australia,Weight Loss,Instagram,No,7.1,Yes,Yes,0,0,0.14,1,2,0,3.14,3,Neutral
C0791,34,Female,Australia,Weight Loss,Referral,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C0792,54,Female,USA,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0793,31,Female,USA,Weight Loss,TikTok,No,0.0,Yes,Yes,0,0,0.0,1,2,0,3.0,3,Neutral
C0794,27,Female,Australia,Weight Loss,Referral,Yes,85.7,Yes,Yes,1,3,1.71,1,2,2,9.71,10,Superfan
C0795,30,Female,Australia,Weight Loss,Other,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0796,26,Male,Nepal,Weight Loss,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C0797,24,Female,UAE,Weight Gain,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0798,31,Female,Nepal,Body Transformation,TikTok,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C0799,41,Female,Australia,Weight Loss,TikTok,No,0.0,No,Yes,1,0,0.0,0,2,2,4.0,4,Neutral
C0800,21,Female,USA,Body Transformation,Referral,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0801,20,Female,Canada,Body Transformation,Instagram,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0802,22,Male,USA,Weight Loss,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0803,27,Female,USA,Body Transformation,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0804,37,Female,Canada,Weight Gain,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0805,41,Male,Nepal,Weight Loss,Instagram,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0806,24,Female,USA,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0807,37,Female,Other,Weight Loss,Referral,Partial,78.6,No,No,1,1,1.57,0,0,2,4.57,5,Neutral
C0808,34,Female,UAE,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0809,33,Female,Nepal,Body Transformation,Instagram,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C0810,48,Male,Australia,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0811,36,Female,UAE,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0812,26,Female,Australia,Weight Loss,TikTok,Partial,78.6,No,No,1,1,1.57,0,0,2,4.57,5,Neutral
C0813,34,Male,Other,Weight Loss,Instagram,Partial,100.0,No,No,1,1,2.0,0,0,2,5.0,5,Happy
C0814,28,Female,Australia,Body Transformation,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C0815,35,Female,USA,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0816,25,Male,Australia,Weight Loss,Instagram,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C0817,46,Female,Australia,Body Transformation,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0818,52,Female,Australia,Weight Gain,Referral,Yes,92.9,Yes,Yes,0,3,1.86,1,2,0,7.86,8,Happy
C0819,44,Female,Australia,Body Transformation,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C0820,55,Female,UAE,Body Transformation,Referral,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0821,18,Male,Australia,Weight Loss,Other,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0822,18,Male,Australia,Body Transformation,Instagram,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0823,20,Female,UAE,Weight Loss,Instagram,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0824,32,Male,USA,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0825,47,Female,Canada,Body Transformation,Referral,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C0826,30,Female,Nepal,Body Transformation,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0827,38,Female,Australia,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0828,47,Female,Other,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0829,19,Female,Australia,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0830,41,Female,Nepal,Weight Gain,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0831,40,Female,USA,Body Transformation,Instagram,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0832,22,Female,Australia,Body Transformation,Referral,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0833,44,Female,Nepal,Body Transformation,Instagram,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0834,33,Male,UAE,Body Transformation,Referral,Partial,92.9,No,Yes,0,1,1.86,0,2,0,4.86,5,Neutral
C0835,39,Male,USA,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0836,19,Male,UAE,Weight Loss,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0837,49,Male,Australia,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0838,37,Female,Australia,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0839,20,Male,UAE,Weight Loss,Referral,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C0840,28,Male,Australia,Weight Loss,Instagram,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C0841,32,Female,Canada,Body Transformation,Referral,Ongoing,14.3,No,No,1,0,0.29,0,0,2,2.29,2,At Risk
C0842,30,Female,USA,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0843,29,Male,Australia,Weight Loss,Referral,Partial,92.9,Yes,Yes,0,1,1.86,1,2,0,5.86,6,Happy
C0844,27,Male,Australia,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0845,20,Female,Nepal,Weight Loss,Instagram,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C0846,34,Female,Australia,Weight Loss,TikTok,Partial,100.0,No,No,0,1,2.0,0,0,0,3.0,3,Neutral
C0847,25,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0848,33,Male,Canada,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0849,24,Male,Nepal,Weight Loss,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0850,27,Male,USA,Weight Gain,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0851,27,Male,Australia,Weight Loss,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0852,23,Female,UAE,Weight Loss,Referral,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0853,27,Female,Nepal,Weight Loss,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C0854,48,Female,Australia,Weight Loss,Other,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0855,52,Male,Australia,Weight Loss,Other,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0856,47,Male,Nepal,Weight Loss,Instagram,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C0857,42,Female,UAE,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0858,26,Female,Australia,Weight Loss,TikTok,Ongoing,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C0859,33,Female,Canada,Body Transformation,TikTok,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C0860,52,Female,Australia,Body Transformation,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0861,33,Male,Australia,Weight Loss,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C0862,33,Female,Nepal,Weight Gain,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0863,33,Female,Australia,Weight Gain,Instagram,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C0864,37,Female,USA,Body Transformation,Referral,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0865,25,Male,Nepal,Weight Gain,TikTok,No,7.1,No,No,1,0,0.14,0,0,2,2.14,2,At Risk
C0866,26,Male,Australia,Weight Loss,TikTok,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C0867,56,Female,Australia,Body Transformation,Other,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C0868,19,Female,Australia,Weight Loss,Referral,Partial,85.7,Yes,Yes,0,1,1.71,1,2,0,5.71,6,Happy
C0869,29,Female,Nepal,Weight Loss,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0870,21,Female,Australia,Body Transformation,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0871,42,Female,Nepal,Weight Gain,Instagram,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0872,27,Female,UAE,Body Transformation,TikTok,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C0873,30,Female,USA,Weight Loss,Referral,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C0874,30,Female,Other,Weight Gain,Other,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0875,48,Female,USA,Weight Loss,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0876,22,Female,USA,Weight Loss,Instagram,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C0877,42,Male,UAE,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0878,39,Male,USA,Weight Gain,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0879,34,Female,Other,Body Transformation,Other,Partial,85.7,Yes,No,1,1,1.71,1,0,2,5.71,6,Happy
C0880,20,Male,USA,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0881,34,Female,UAE,Weight Gain,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0882,32,Male,Australia,Body Transformation,Referral,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C0883,24,Female,USA,Body Transformation,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0884,24,Male,USA,Weight Loss,Referral,Partial,78.6,No,No,1,1,1.57,0,0,2,4.57,5,Neutral
C0885,19,Female,Australia,Body Transformation,TikTok,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C0886,21,Female,Nepal,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0887,49,Male,Nepal,Weight Gain,Referral,Ongoing,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C0888,31,Female,Nepal,Weight Loss,Referral,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C0889,50,Female,UAE,Weight Loss,TikTok,Ongoing,21.4,Yes,No,0,0,0.43,1,0,0,1.43,1,At Risk
C0890,47,Male,USA,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0891,30,Female,Australia,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0892,18,Male,Canada,Weight Loss,TikTok,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C0893,24,Male,Nepal,Weight Loss,TikTok,Partial,85.7,Yes,No,1,1,1.71,1,0,2,5.71,6,Happy
C0894,31,Female,Nepal,Body Transformation,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C0895,25,Female,Canada,Weight Gain,Referral,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0896,29,Female,Australia,Weight Loss,TikTok,Partial,92.9,Yes,No,1,1,1.86,1,0,2,5.86,6,Happy
C0897,18,Female,Nepal,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0898,27,Female,Canada,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0899,21,Female,UAE,Weight Loss,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C0900,31,Male,Nepal,Body Transformation,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C0901,20,Female,USA,Body Transformation,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C0902,26,Female,Australia,Weight Loss,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C0903,30,Female,Australia,Body Transformation,Referral,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C0904,26,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C0905,37,Female,Nepal,Weight Loss,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0906,20,Female,UAE,Body Transformation,Instagram,Partial,78.6,No,No,0,1,1.57,0,0,0,2.57,3,At Risk
C0907,47,Female,Australia,Weight Loss,Referral,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C0908,49,Female,Australia,Weight Gain,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C0909,19,Female,Australia,Body Transformation,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0910,33,Female,USA,Body Transformation,TikTok,Ongoing,35.7,No,No,1,0,0.71,0,0,2,2.71,3,At Risk
C0911,48,Female,Australia,Body Transformation,Instagram,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0912,43,Female,Australia,Body Transformation,Instagram,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0913,33,Female,Australia,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0914,33,Female,Australia,Body Transformation,Instagram,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C0915,21,Female,UAE,Weight Loss,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C0916,27,Female,Australia,Body Transformation,Instagram,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C0917,46,Female,Australia,Weight Loss,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0918,25,Female,USA,Body Transformation,Instagram,No,21.4,No,Yes,1,0,0.43,0,2,2,4.43,4,Neutral
C0919,29,Male,USA,Weight Loss,Referral,Ongoing,28.6,Yes,No,0,0,0.57,1,0,0,1.57,2,At Risk
C0920,30,Female,USA,Body Transformation,TikTok,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C0921,36,Female,Nepal,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0922,22,Female,Nepal,Weight Loss,Instagram,Yes,85.7,No,No,1,3,1.71,0,0,2,6.71,7,Happy
C0923,18,Male,Australia,Weight Loss,Referral,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C0924,34,Female,Australia,Weight Loss,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C0925,35,Male,Australia,Body Transformation,Other,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0926,32,Male,Canada,Body Transformation,Instagram,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C0927,31,Female,Australia,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C0928,48,Male,Nepal,Body Transformation,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0929,27,Female,Australia,Weight Loss,Instagram,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0930,46,Female,Nepal,Weight Loss,Referral,Yes,100.0,Yes,Yes,0,3,2.0,1,2,0,8.0,8,Superfan
C0931,56,Female,Australia,Weight Loss,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0932,50,Male,Australia,Weight Loss,Referral,No,0.0,No,No,1,0,0.0,0,0,2,2.0,2,At Risk
C0933,45,Male,USA,Weight Loss,Other,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0934,42,Male,Nepal,Weight Gain,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0935,24,Female,Nepal,Weight Loss,Referral,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C0936,28,Female,Nepal,Weight Loss,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C0937,27,Female,Nepal,Weight Gain,Referral,Partial,92.9,Yes,Yes,0,1,1.86,1,2,0,5.86,6,Happy
C0938,36,Female,USA,Body Transformation,Instagram,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C0939,19,Female,Other,Weight Loss,Referral,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C0940,44,Female,USA,Body Transformation,Instagram,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C0941,21,Female,Australia,Body Transformation,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C0942,35,Male,Australia,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0943,52,Female,Other,Body Transformation,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C0944,55,Female,Australia,Weight Loss,TikTok,Partial,78.6,No,No,0,1,1.57,0,0,0,2.57,3,At Risk
C0945,30,Female,USA,Weight Loss,Referral,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C0946,42,Female,Nepal,Weight Loss,Referral,Partial,85.7,Yes,Yes,0,1,1.71,1,2,0,5.71,6,Happy
C0947,26,Female,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0948,23,Male,USA,Body Transformation,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C0949,21,Female,USA,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C0950,33,Female,Australia,Weight Gain,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C0951,20,Male,UAE,Weight Loss,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0952,32,Female,Australia,Weight Loss,TikTok,Ongoing,21.4,No,No,1,0,0.43,0,0,2,2.43,2,At Risk
C0953,26,Female,Nepal,Weight Loss,Referral,Yes,92.9,Yes,Yes,0,3,1.86,1,2,0,7.86,8,Happy
C0954,37,Female,Australia,Body Transformation,Referral,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C0955,31,Female,Australia,Weight Loss,Instagram,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
